file_id	input_path	n_cells_in	n_points_in	status	notes
MR04-08_leg1_bathymetry_dmo::20041223.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041223.parquet	278	756439	ok	
MR04-08_leg1_bathymetry_dmo::20041228.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041228.parquet	153	741554	ok	
MR04-08_leg1_bathymetry_dmo::20041215.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041215.parquet	457	821018	ok	
MR04-08_leg1_bathymetry_dmo::20041230.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041230.parquet	214	744701	ok	
MR04-08_leg1_bathymetry_dmo::20041221.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041221.parquet	108	871313	ok	
MR04-08_leg1_bathymetry_dmo::20041212.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041212.parquet	1698	808412	ok	
MR04-08_leg1_bathymetry_dmo::20050101.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050101.parquet	119	909467	ok	
MR04-08_leg1_bathymetry_dmo::20050105.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050105.parquet	189	824163	ok	
MR04-08_leg1_bathymetry_dmo::20041225.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041225.parquet	115	890029	ok	
MR04-08_leg1_bathymetry_dmo::20041217.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041217.parquet	176	884432	ok	
MR04-08_leg1_bathymetry_dmo::20041219.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041219.parquet	194	875435	ok	
MR04-08_leg1_bathymetry_dmo::20050108.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050108.parquet	369	907942	ok	
MR04-08_leg1_bathymetry_dmo::20050109.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050109.parquet	266	741466	ok	
MR04-08_leg1_bathymetry_dmo::20050110.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050110.parquet	120	738810	ok	
MR04-08_leg1_bathymetry_dmo::20041226.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041226.parquet	361	786051	ok	
MR04-08_leg1_bathymetry_dmo::20050102.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050102.parquet	81	884862	ok	
MR04-08_leg1_bathymetry_dmo::20050111.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050111.parquet	38	161786	ok	
MR04-08_leg1_bathymetry_dmo::20041214.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041214.parquet	1761	837277	ok	
MR04-08_leg1_bathymetry_dmo::20041216.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041216.parquet	191	849890	ok	
MR04-08_leg1_bathymetry_dmo::20041229.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041229.parquet	122	714483	ok	
MR04-08_leg1_bathymetry_dmo::20050107.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20050107.parquet	350	774403	ok	
MR04-08_leg1_bathymetry_dmo::20041222.dat	derived/file_cells_1min/MR04-08_leg1_bathymetry_dmo__20041222.parquet	162	877891	ok	
KR14-06_bathymetry_dmo::KR14-06_bathymetry_dmo/2_OpenCheckData/KR14-06/KR14-06.dat	derived/file_cells_1min/KR14-06_bathymetry_dmo__KR14-06_bathymetry_dmo__2_OpenCheckData__KR14-06__KR14-06.parquet	12157	3359434	ok	
KR14-06_bathymetry_dmo::KR14-06_bathymetry_dmo/2_OpenCheckData/KR14-06_transit/KR14-06_t.dat	derived/file_cells_1min/KR14-06_bathymetry_dmo__KR14-06_bathymetry_dmo__2_OpenCheckData__KR14-06_transit__KR14-06_t.parquet	35708	6031318	ok	
KM17-14C_bathymetry_dmo::KM17-14C_t.dat	derived/file_cells_1min/KM17-14C_bathymetry_dmo__KM17-14C_t.parquet	5393	1320926	ok	
KM17-14C_bathymetry_dmo::KM17-14C.dat	derived/file_cells_1min/KM17-14C_bathymetry_dmo__KM17-14C.parquet	17061	4802025	ok	
KR07-08_bathymetry_dmo::20070610.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070610.parquet	2583	434846	ok	
KR07-08_bathymetry_dmo::20070614.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070614.parquet	605	71148	ok	
KR07-08_bathymetry_dmo::20070615.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070615.parquet	4841	610542	ok	
KR07-08_bathymetry_dmo::20070617.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070617.parquet	444	571471	ok	
KR07-08_bathymetry_dmo::20070612.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070612.parquet	2774	453403	ok	
KR07-08_bathymetry_dmo::20070616.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070616.parquet	3753	543023	ok	
KR07-08_bathymetry_dmo::20070611.dat	derived/file_cells_1min/KR07-08_bathymetry_dmo__20070611.parquet	3904	605113	ok	
KY04-07_leg1_bathymetry_dmo::20040615.dat	derived/file_cells_1min/KY04-07_leg1_bathymetry_dmo__20040615.parquet	29	51392	ok	
KY04-07_leg1_bathymetry_dmo::20040618.dat	derived/file_cells_1min/KY04-07_leg1_bathymetry_dmo__20040618.parquet	418	286760	ok	
KY04-07_leg1_bathymetry_dmo::20040617.dat	derived/file_cells_1min/KY04-07_leg1_bathymetry_dmo__20040617.parquet	105	166413	ok	
KY07-06_leg2_bathymetry_dmo::20070415.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070415.parquet	146	355782	ok	
KY07-06_leg2_bathymetry_dmo::20070416.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070416.parquet	128	175616	ok	
KY07-06_leg2_bathymetry_dmo::20070423.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070423.parquet	94	330180	ok	
KY07-06_leg2_bathymetry_dmo::20070414.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070414.parquet	159	418368	ok	
KY07-06_leg2_bathymetry_dmo::20070502.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070502.parquet	184	344935	ok	
KY07-06_leg2_bathymetry_dmo::20070420.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070420.parquet	70	151290	ok	
KY07-06_leg2_bathymetry_dmo::20070417.dat	derived/file_cells_1min/KY07-06_leg2_bathymetry_dmo__20070417.parquet	259	439508	ok	
KY05-14_leg2_bathymetry_dmo::20060105.dat	derived/file_cells_1min/KY05-14_leg2_bathymetry_dmo__20060105.parquet	223	209175	ok	
KY04-12_bathymetry_dmo::20041011.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041011.parquet	205	701021	ok	
KY04-12_bathymetry_dmo::20041029.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041029.parquet	108	198885	ok	
KY04-12_bathymetry_dmo::20041013.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041013.parquet	340	230397	ok	
KY04-12_bathymetry_dmo::20041014.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041014.parquet	567	612055	ok	
KY04-12_bathymetry_dmo::20041023.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041023.parquet	696	577855	ok	
KY04-12_bathymetry_dmo::20041012.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041012.parquet	205	135395	ok	
KY04-12_bathymetry_dmo::20041026.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041026.parquet	473	551354	ok	
KY04-12_bathymetry_dmo::20041007.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041007.parquet	23	135192	ok	
KY04-12_bathymetry_dmo::20041028.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041028.parquet	259	675515	ok	
KY04-12_bathymetry_dmo::20041025.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041025.parquet	1295	283411	ok	
KY04-12_bathymetry_dmo::20041022.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041022.parquet	291	325788	ok	
KY04-12_bathymetry_dmo::20041006.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041006.parquet	34	77256	ok	
KY04-12_bathymetry_dmo::20041027.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041027.parquet	31	84472	ok	
KY04-12_bathymetry_dmo::20041010.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041010.parquet	21	110857	ok	
KY04-12_bathymetry_dmo::20041024.dat	derived/file_cells_1min/KY04-12_bathymetry_dmo__20041024.parquet	400	583057	ok	
KR16-17_bathymetry_dmo::KR16-17_bathymetry_dmo/2_OpenCheckData/KR16-17/KR16-17.dat	derived/file_cells_1min/KR16-17_bathymetry_dmo__KR16-17_bathymetry_dmo__2_OpenCheckData__KR16-17__KR16-17.parquet	284	63273	ok	
KR16-17_bathymetry_dmo::KR16-17_bathymetry_dmo/2_OpenCheckData/KR16-17_transit/KR16-17_t.dat	derived/file_cells_1min/KR16-17_bathymetry_dmo__KR16-17_bathymetry_dmo__2_OpenCheckData__KR16-17_transit__KR16-17_t.parquet	832	147832	ok	
KM21-01_bathymetry_dmo::KM21-01.dat	derived/file_cells_1min/KM21-01_bathymetry_dmo__KM21-01.parquet	3337	773357	ok	
KM21-01_bathymetry_dmo::KM21-01_t.dat	derived/file_cells_1min/KM21-01_bathymetry_dmo__KM21-01_t.parquet	610	133117	ok	
KY06-05_bathymetry_dmo::20060423.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060423.parquet	301	587525	ok	
KY06-05_bathymetry_dmo::20060425.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060425.parquet	553	901972	ok	
KY06-05_bathymetry_dmo::20060424.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060424.parquet	510	1002321	ok	
KY06-05_bathymetry_dmo::20060419.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060419.parquet	174	381164	ok	
KY06-05_bathymetry_dmo::20060426.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060426.parquet	435	657872	ok	
KY06-05_bathymetry_dmo::20060422.dat	derived/file_cells_1min/KY06-05_bathymetry_dmo__20060422.parquet	344	741501	ok	
KY08-08_bathymetry_dmo::20080814.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080814.parquet	93	168768	ok	
KY08-08_bathymetry_dmo::20080817.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080817.parquet	42	274111	ok	
KY08-08_bathymetry_dmo::20080827.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080827.parquet	25	76865	ok	
KY08-08_bathymetry_dmo::20080826.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080826.parquet	138	878728	ok	
KY08-08_bathymetry_dmo::20080825.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080825.parquet	90	699309	ok	
KY08-08_bathymetry_dmo::20080820.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080820.parquet	94	195753	ok	
KY08-08_bathymetry_dmo::20080819.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080819.parquet	137	294131	ok	
KY08-08_bathymetry_dmo::20080818.dat	derived/file_cells_1min/KY08-08_bathymetry_dmo__20080818.parquet	249	1223308	ok	
KY01-06_leg1_bathymetry_dmo::20010801.dat	derived/file_cells_1min/KY01-06_leg1_bathymetry_dmo__20010801.parquet	192	799921	ok	
KY01-06_leg1_bathymetry_dmo::20010802.dat	derived/file_cells_1min/KY01-06_leg1_bathymetry_dmo__20010802.parquet	192	1101959	ok	
KY02-11_leg1_bathymetry_dmo::20021113.dat	derived/file_cells_1min/KY02-11_leg1_bathymetry_dmo__20021113.parquet	6	32544	ok	
KR03-05_leg1_bathymetry_dmo::20030520.dat	derived/file_cells_1min/KR03-05_leg1_bathymetry_dmo__20030520.parquet	362	90835	ok	
KR03-05_leg1_bathymetry_dmo::20030521.dat	derived/file_cells_1min/KR03-05_leg1_bathymetry_dmo__20030521.parquet	690	176440	ok	
KY01-11_leg2_bathymetry_dmo::20011221.dat	derived/file_cells_1min/KY01-11_leg2_bathymetry_dmo__20011221.parquet	28	21891	ok	
KY01-11_leg2_bathymetry_dmo::20011217.dat	derived/file_cells_1min/KY01-11_leg2_bathymetry_dmo__20011217.parquet	51	31211	ok	
KY07-09_bathymetry_dmo::20070805.dat	derived/file_cells_1min/KY07-09_bathymetry_dmo__20070805.parquet	218	144347	ok	
KY07-09_bathymetry_dmo::20070809.dat	derived/file_cells_1min/KY07-09_bathymetry_dmo__20070809.parquet	13	19907	ok	
KY07-09_bathymetry_dmo::20070810.dat	derived/file_cells_1min/KY07-09_bathymetry_dmo__20070810.parquet	9	15158	ok	
KY07-09_bathymetry_dmo::20070814.dat	derived/file_cells_1min/KY07-09_bathymetry_dmo__20070814.parquet	236	351521	ok	
KM17-02_bathymetry_dmo::KM17-02.dat	derived/file_cells_1min/KM17-02_bathymetry_dmo__KM17-02.parquet	319	70196	ok	
KM17-02_bathymetry_dmo::KM17-02_t.dat	derived/file_cells_1min/KM17-02_bathymetry_dmo__KM17-02_t.parquet	554	144822	ok	
KY14-E02_leg1_bathymetry_dmo::20141012.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141012.parquet	79	83755	ok	
KY14-E02_leg1_bathymetry_dmo::20141007.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141007.parquet	21	22309	ok	
KY14-E02_leg1_bathymetry_dmo::T20141011.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141011.parquet	653	857922	ok	
KY14-E02_leg1_bathymetry_dmo::20141004.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141004.parquet	476	272395	ok	
KY14-E02_leg1_bathymetry_dmo::T20141003.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141003.parquet	232	43540	ok	
KY14-E02_leg1_bathymetry_dmo::T20141012.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141012.parquet	552	733393	ok	
KY14-E02_leg1_bathymetry_dmo::T20141009.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141009.parquet	337	570416	ok	
KY14-E02_leg1_bathymetry_dmo::20141005.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141005.parquet	51	23322	ok	
KY14-E02_leg1_bathymetry_dmo::T20141004.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141004.parquet	280	69770	ok	
KY14-E02_leg1_bathymetry_dmo::T20141005.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141005.parquet	633	828733	ok	
KY14-E02_leg1_bathymetry_dmo::20141009.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141009.parquet	144	96562	ok	
KY14-E02_leg1_bathymetry_dmo::20141008.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__20141008.parquet	431	336931	ok	
KY14-E02_leg1_bathymetry_dmo::T20141010.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141010.parquet	47	94605	ok	
KY14-E02_leg1_bathymetry_dmo::T20141007.dat	derived/file_cells_1min/KY14-E02_leg1_bathymetry_dmo__T20141007.parquet	603	825607	ok	
KY06-10_bathymetry_dmo::20060911.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060911.parquet	169	232887	ok	
KY06-10_bathymetry_dmo::20060910.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060910.parquet	150	123211	ok	
KY06-10_bathymetry_dmo::20060913.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060913.parquet	464	195272	ok	
KY06-10_bathymetry_dmo::20060921.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060921.parquet	421	224953	ok	
KY06-10_bathymetry_dmo::20060907.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060907.parquet	618	443853	ok	
KY06-10_bathymetry_dmo::20060909.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060909.parquet	391	140348	ok	
KY06-10_bathymetry_dmo::20060922.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060922.parquet	51	18680	ok	
KY06-10_bathymetry_dmo::20060912.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060912.parquet	300	271183	ok	
KY06-10_bathymetry_dmo::20060908.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060908.parquet	777	239576	ok	
KY06-10_bathymetry_dmo::20060920.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060920.parquet	660	270594	ok	
KY06-10_bathymetry_dmo::20060914.dat	derived/file_cells_1min/KY06-10_bathymetry_dmo__20060914.parquet	258	105446	ok	
KR16-18_bathymetry_dmo::KR16-18_bathymetry_dmo/2_OpenCheckData/KR16-18/KR16-18.dat	derived/file_cells_1min/KR16-18_bathymetry_dmo__KR16-18_bathymetry_dmo__2_OpenCheckData__KR16-18__KR16-18.parquet	4303	946038	ok	
KR16-18_bathymetry_dmo::KR16-18_bathymetry_dmo/2_OpenCheckData/KR16-18_transit/KR16-18_t.dat	derived/file_cells_1min/KR16-18_bathymetry_dmo__KR16-18_bathymetry_dmo__2_OpenCheckData__KR16-18_transit__KR16-18_t.parquet	472	78621	ok	
KY14-14_leg1_bathymetry_dmo::20141108.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__20141108.parquet	104	158828	ok	
KY14-14_leg1_bathymetry_dmo::T20141101.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141101.parquet	246	400594	ok	
KY14-14_leg1_bathymetry_dmo::T20141102.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141102.parquet	65	251974	ok	
KY14-14_leg1_bathymetry_dmo::20141107.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__20141107.parquet	126	363102	ok	
KY14-14_leg1_bathymetry_dmo::T20141031.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141031.parquet	606	932199	ok	
KY14-14_leg1_bathymetry_dmo::T20141103.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141103.parquet	32	43920	ok	
KY14-14_leg1_bathymetry_dmo::T20141104.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141104.parquet	88	204672	ok	
KY14-14_leg1_bathymetry_dmo::T20141107.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141107.parquet	15	15380	ok	
KY14-14_leg1_bathymetry_dmo::T20141106.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141106.parquet	61	92967	ok	
KY14-14_leg1_bathymetry_dmo::T20141108.dat	derived/file_cells_1min/KY14-14_leg1_bathymetry_dmo__T20141108.parquet	112	253216	ok	
MR06-04_leg1_bathymetry_dmo::20060817.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060817.parquet	1320	208416	ok	
MR06-04_leg1_bathymetry_dmo::20060803.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060803.parquet	292	1724737	ok	
MR06-04_leg1_bathymetry_dmo::20060808.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060808.parquet	205	1380655	ok	
MR06-04_leg1_bathymetry_dmo::20060815.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060815.parquet	592	1921077	ok	
MR06-04_leg1_bathymetry_dmo::20060809.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060809.parquet	4	53224	ok	
MR06-04_leg1_bathymetry_dmo::20060811.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060811.parquet	371	1570703	ok	
MR06-04_leg1_bathymetry_dmo::20060810.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060810.parquet	453	1223543	ok	
MR06-04_leg1_bathymetry_dmo::20060818.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060818.parquet	3290	619847	ok	
MR06-04_leg1_bathymetry_dmo::20060801.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060801.parquet	767	762393	ok	
MR06-04_leg1_bathymetry_dmo::20060816.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060816.parquet	56	154684	ok	
MR06-04_leg1_bathymetry_dmo::20060819.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060819.parquet	2262	933222	ok	
MR06-04_leg1_bathymetry_dmo::20060807.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060807.parquet	400	1332766	ok	
MR06-04_leg1_bathymetry_dmo::20060806.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060806.parquet	73	2315652	ok	
MR06-04_leg1_bathymetry_dmo::20060814.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060814.parquet	479	1865428	ok	
MR06-04_leg1_bathymetry_dmo::20060812.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060812.parquet	768	1651824	ok	
MR06-04_leg1_bathymetry_dmo::20060805.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060805.parquet	1249	1811669	ok	
MR06-04_leg1_bathymetry_dmo::20060804.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060804.parquet	315	1555389	ok	
MR06-04_leg1_bathymetry_dmo::20060802.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060802.parquet	133	1753115	ok	
MR06-04_leg1_bathymetry_dmo::20060813.dat	derived/file_cells_1min/MR06-04_leg1_bathymetry_dmo__20060813.parquet	348	1537634	ok	
KR09-12_leg2_bathymetry_dmo::20090909.dat	derived/file_cells_1min/KR09-12_leg2_bathymetry_dmo__20090909.parquet	134	26275	ok	
KR09-12_leg2_bathymetry_dmo::20090908.dat	derived/file_cells_1min/KR09-12_leg2_bathymetry_dmo__20090908.parquet	52	10363	ok	
KR08-09_bathymetry_dmo::20080803.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080803.parquet	298	1459550	ok	
KR08-09_bathymetry_dmo::20080729.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080729.parquet	134	756006	ok	
KR08-09_bathymetry_dmo::20080802.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080802.parquet	232	962680	ok	
KR08-09_bathymetry_dmo::20080807.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080807.parquet	265	1018317	ok	
KR08-09_bathymetry_dmo::20080727.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080727.parquet	60	995590	ok	
KR08-09_bathymetry_dmo::20080806.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080806.parquet	327	1345475	ok	
KR08-09_bathymetry_dmo::20080805.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080805.parquet	296	1424645	ok	
KR08-09_bathymetry_dmo::20080730.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080730.parquet	112	1223934	ok	
KR08-09_bathymetry_dmo::20080731.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080731.parquet	138	427843	ok	
KR08-09_bathymetry_dmo::20080728.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080728.parquet	144	1242529	ok	
KR08-09_bathymetry_dmo::20080804.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080804.parquet	302	1489349	ok	
KR08-09_bathymetry_dmo::20080810.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080810.parquet	554	828330	ok	
KR08-09_bathymetry_dmo::20080809.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080809.parquet	411	950241	ok	
KR08-09_bathymetry_dmo::20080801.dat	derived/file_cells_1min/KR08-09_bathymetry_dmo__20080801.parquet	134	1192582	ok	
KY03-10_bathymetry_dmo::20030909.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030909.parquet	68	441140	ok	
KY03-10_bathymetry_dmo::20030917.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030917.parquet	169	754998	ok	
KY03-10_bathymetry_dmo::20030910.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030910.parquet	93	834435	ok	
KY03-10_bathymetry_dmo::20030912.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030912.parquet	110	649408	ok	
KY03-10_bathymetry_dmo::20030914.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030914.parquet	52	266601	ok	
KY03-10_bathymetry_dmo::20030908.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030908.parquet	52	413472	ok	
KY03-10_bathymetry_dmo::20030918.dat	derived/file_cells_1min/KY03-10_bathymetry_dmo__20030918.parquet	141	513023	ok	
